short_name,region_code,station_id,long_name,label,lat,lon,station_type
Caldonazzo,9,S02308,CALDONAZZO,,45.997575,11.264815,3
Campo di Trens,9,S02007,CAMPO DI TRENS ,,46.869076,11.488231,3
Roncegno,9,S02312,RONCEGNO BAGNI-MARTER,,46.03618,11.398818,3
S.Cristoforo,9,S02306,S.CRISTOFORO AL LAGO-ISCHIA,,46.039743,11.23375,3
Monguelfo,9,S02111,MONGUELFO VALLE DI CASIES,,46.752775,12.107264,3
Ora,9,S02031,ORA,,46.36092,11.296781,3
Oris,9,S02203,ORIS,,46.626672,10.645989,3
Valdaora - Anter,9,S02110,VALDAORA - ANTERSELVA,,46.769231,12.02898,3
Levico,9,S02309,LEVICO,,46.005729,11.30493,3
Magre'-Cortaccia,9,S02033,MAGRE`- CORTACCIA,,46.287976,11.232646,3
Malles Venosta,9,S02200,MALLES VENOSTA,,46.684542,10.546445,3
Merano Maia Bass,9,S02217,MERANO MAIA BASSA,,46.656202,11.147931,3
Mezzocorona,9,S02035,MEZZOCORONA,,46.207258,11.128595,3
Dobbiaco,9,S02113,DOBBIACO ,,46.725049,12.225122,3
Egna-Termeno,9,S02032,EGNA-TERMENO ,,46.319418,11.257177,3
Pergine,9,S02305,PERGINE,,46.062482,11.232637,3
Villabassa,9,S02112,VILLABASSA - BRAIES,,46.736492,12.167041,3
Villazzano,9,S02300,VILLAZZANO,,46.045911,11.13906,3
Vilpiano-Nalles,9,S02222,VILPIANO-NALLES,,46.554251,11.220143,3
Ponte d'Adige,9,S02225,PONTE D`ADIGE,,46.485444,11.297719,3
Ponte Gardena,9,S02020,PONTE GARDENA,,46.6012,11.53251,3
Sluderno-Glorenz,9,S02201,SLUDERNO-GLORENZA,,46.664329,10.581832,3
Strigno,9,S02315,STRIGNO,,46.051003,11.514327,3
Ala,9,S02049,ALA,,45.760087,10.996775,3
Tezze di Grigno,9,S02318,TEZZE DI GRIGNO,,45.990485,11.669726,3
Plaus,9,S02212,PLAUS,,46.65844,11.041057,3
Marlengo,9,S02214,MARLENGO,,46.664558,11.138577,3
Borgo Valsug. E.,9,S02314,BORGO VALSUGANA EST,,46.05224,11.462119,3
Calceranica,9,S02307,CALCERANICA,,46.007384,11.240713,3
Vandoies,9,S02103,VANDOIES,,46.814822,11.723079,3
Trento S.Chiara,9,S02003,TRENTO S.CHIARA,,46.056242,11.13624,3
Rio di Pusteria,9,S02102,RIO DI PUSTERIA,,46.79712,11.670028,3
Salorno,9,S02034,SALORNO,,46.245842,11.202681,3
Lana-Postal,9,S02219,LANA-POSTAL ,,46.608079,11.182252,3
Vipiteno,9,S02006,VIPITENO,,46.895732,11.440206,3
P.M.Vat,10,S03032,P.M.VAT,,46.092872,13.247412,3
Tarvisio Boscov.,10,S03015,TARVISIO BOSCOVERDE,Tarvisio,46.505956,13.608012,3
Bivio Cargnacco,10,S03036,BIVIO CARGNACCO,,46.007733,13.247325,3
Montereale Valc.,10,S03085,MONTEREALE VALCELLINA,,46.148009,12.658923,3
S.Stefano Ud.se,10,S03124,S.STEFANO UDINESE,,45.953683,13.274971,3
S.Giovanni di C.,10,S03199,S.GIOVANNI DI CASARSA,,45.943448,12.837255,3
Meduno,10,S03082,MEDUNO,,46.200678,12.80282,3
Confine Sloveno,10,S03318,CONFINE ITALO/SLOVENO,,45.922748,13.626923,3
F00016,10,F00016,F00016,,45.718885,13.705444,4
S.Giorgio Nogaro,10,S03205,SAN GIORGIO DI NOGARO,,45.82917,13.210315,3
Strassoldo,10,S03150,STRASSOLDO,,45.856617,13.31836,3
Artegna,10,S03021,ARTEGNA,,46.23115,13.162328,3
Aurisina,10,S03550,AURISINA,,45.753943,13.687706,3
Aviano,10,S03087,AVIANO,,46.064362,12.590686,3
BIVIO D'AURISINA,10,S03313,BIVIO D`AURISINA,,45.754253,13.655777,3
Bivio San Polo,10,S03039,BIVIO SAN POLO,,45.81393,13.526626,3
Capriva,10,S03301,CAPRIVA,,45.938764,13.517494,3
Carnia,10,S03016,CARNIA,,46.373634,13.132847,3
Casarsa,10,S02830,CASARSA,,45.953002,12.8406,3
Cervignano A.G.,10,S03207,CERVIGNANO A.G.,Cervignano,45.823948,13.342866,3
Budoia Polcenigo,10,S03088,BUDOIA POLCENIGO,,46.031464,12.537637,3
Codroipo,10,S02831,CODROIPO,,45.9657,12.976543,3
Sevegliano,10,S03151,SEVEGLIANO,,45.887451,13.30468,3
Sistiana,10,S03312,SISTIANA,,45.774903,13.645832,3
Tarcento,10,S03022,TARCENTO,,46.209134,13.196211,3
Fontanafredda,10,S02702,FONTANAFREDDA,,45.967555,12.575266,3
Forgaria B.A.,10,S03054,FORGARIA BAGNI ANDUINS,,46.203472,12.964109,3
Cordovado Sesto,10,S02661,CORDOVADO SESTO,,45.850653,12.877784,3
Cornino,10,S03053,CORNINO,,46.220516,13.010581,3
Gemona del Fr.,10,S03019,GEMONA DEL FRIULI,,46.274243,13.127978,3
Gorizia Centrale,10,S03304,GORIZIA CENTRALE,Gorizia,45.933047,13.60684,3
Grignano,10,S03315,GRIGNANO,,45.713308,13.710255,3
Latisana L.B.,10,S03202,LATISANA LIGNANO B.,,45.777733,13.001101,3
Basiliano,10,S02832,BASILIANO,,46.012737,13.109233,3
S. Vito al Tagl.,10,S02660,S.VITO AL TAGLIAMENTO,,45.912433,12.851594,3
Sacile,10,S02703,SACILE,,45.948413,12.498498,3
Sacile S.Lib.le,10,S03089,SACILE SAN LIBERALE,,45.959155,12.514778,3
Sagrado,10,S03307,SAGRADO,,45.872629,13.484004,3
Mossa,10,S03302,MOSSA,,45.935114,13.547281,3
Muzzana del T.,10,S03204,MUZZANA DEL TURGNANO,,45.816817,13.132376,3
Buttrio,10,S03029,BUTTRIO,,46.012664,13.329039,3
Redipuglia,10,S03308,REDIPUGLIA,,45.853476,13.486016,3
Risano,10,S03120,RISANO,,45.97487,13.26181,3
Ronchi Leg.Nord,10,S03309,RONCHI DEI LEGIONARI NORD,,45.830285,13.505962,3
Ronchi Leg. Sud,10,S03212,RONCHI DEI LEGIONARI SUD,,45.818285,13.501207,3
Pinzano,10,S03055,PINZANO,,46.179217,12.950779,3
Monfalcone,10,S03310,MONFALCONE,,45.807683,13.542929,2
Osoppo,10,S03050,OSOPPO,,46.249011,13.084758,3
Palazzolo,10,S03203,PALAZZOLO DELLO STELLA,,45.803403,13.083957,3
Palmanova,10,S03122,PALMANOVA,,45.906862,13.296461,3
Torviscosa,10,S03206,TORVISCOSA,,45.826002,13.282358,3
Travesio,10,S03081,TRAVESIO,,46.187141,12.876921,3
Trieste Centrale,10,S03317,TRIESTE CENTRALE,Trieste,45.657456,13.771873,1
TS Campo Marzio,10,S03471,TRIESTE CAMPO MARZIO,,45.645817,13.755161,3
Trieste Aq.linia,10,S03856,TRIESTE AQUILINIA,,45.618107,13.806161,3
Udine,10,S03026,UDINE,Udine,46.055791,13.242003,1
Udine Parco,10,S03028,UDINE PARCO,,46.052099,13.260401,3
Ugovizza V.,10,S03006,UGOVIZZA VALBRUNA,,46.502902,13.494972,3
Lumignacco,10,S03125,LUMIGNACCO,,45.999177,13.250841,3
Majano,10,S03051,MAJANO,,46.219372,13.066308,3
Cusano,10,S02700,CUSANO,,45.945427,12.757485,3
Fanna-Cavasso,10,S03083,FANNA - CAVASSO,,46.187072,12.7707,3
Bagnaria Arsa,10,S03123,BAGNARIA ARSA,,45.885513,13.282026,3
Cormons,10,S03300,CORMONS,,45.957519,13.461563,3
Venezia S.Lucia,10,S02593,VENEZIA SANTA LUCIA,Venezia,45.441569,12.320882,4
Venzone,10,S03018,VENZONE,,46.331883,13.13549,3
Villa Opicina,10,S03466,VILLA OPICINA,,45.6944,13.791142,3
Villa Vicentina,10,S03209,VILLA VICENTINA,,45.812922,13.395493,3
Pontebba,10,S03010,PONTEBBA,,46.508463,13.311357,3
Pordenone,10,S02701,PORDENONE,Pordenone,45.956281,12.654126,3
Portogruaro C.,10,S03200,PORTOGRUARO CAORLE,Portogruaro,45.781438,12.832375,4
Maniago,10,S03084,MANIAGO,,46.170057,12.714527,3
Manzano,10,S03030,MANZANO,,45.98811,13.375016,3
S.Giovanni al N.,10,S03031,S.GIOVANNI AL NATISONE,,45.976122,13.397437,3
S.Maria La Longa,10,S03121,S.MARIA LA LONGA,,45.933068,13.287755,3
F00021,11,F00021,F00021,,42.627896,13.989716,4
F00041,11,F00041,F00041,,43.600284,13.4198,4
F00040,11,F00040,F00040,,43.733399,13.139648,4
Fabriano Ca' M.,11,S07059,FABRIANO CA` MAIANO,,43.345598,12.873939,3
Marino del Tr.,11,S07556,MARINO DEL TRONTO FOLIGNANO,,42.844346,13.632995,3
Albacina,11,S07207,ALBACINA,,43.345686,12.986501,3
Ancona,11,S07113,ANCONA,Ancona,43.607734,13.497665,1
Ancona Mar.,11,S07116,ANCONA MARITTIMA,,43.619445,13.50911,3
Ascoli P.,11,S07550,ASCOLI PICENO,Ascoli Piceno,42.855474,13.587939,3
Castelraimondo,11,S07302,CASTELRAIMONDO CAMERINO,,43.210511,13.057274,3
Cattolica S.G.G.,11,S07102,CATTOLICA S.GIOVANNI GABICCE,Cattolica,43.959931,12.745087,4
Sassoferrato A.,11,S07063,SASSOFERRATO ARCEVIA,,43.435381,12.851514,3
Serra S.Quirico,11,S07205,SERRA S.QUIRICO,,43.444879,13.027408,3
Spinetoli C.,11,S07552,SPINETOLI COLLI,,42.87032,13.762811,3
Pantiere di C.,11,S07234,PANTIERE DI CASTELBELLINO,,43.500941,13.183116,3
Pedaso,11,S07510,PEDASO,,43.094694,13.844906,3
Pergola,11,S07060,PERGOLA,,43.549653,12.832973,3
Morrovalle Msg,11,S07309,MORROVALLE MONTE S.GIUSTO,,43.279189,13.58285,3
S.Claudio,11,S07312,S.CLAUDIO,,43.287357,13.532751,3
Pesaro,11,S07104,PESARO,Pesaro,43.906014,12.904848,3
Pescara,11,S07810,PESCARA,Pescara,42.467789,14.205066,4
Montemarciano,11,S07110,MONTEMARCIANO,,43.651397,13.346478,3
Monteprandone,11,S07554,MONTEPRANDONE,,42.894183,13.849996,3
Monterosso M.,11,S07062,MONTEROSSO MARCHE,,43.462227,12.818339,3
Fossato di V.G.,11,S07209,FOSSATO DI VICO GUBBIO,,43.283798,12.757258,4
Offida,11,S07551,OFFIDA CASTEL DI LAMA,,42.862074,13.720285,3
Osimo Castelf.,11,S07502,OSIMO CASTELFIDARDO,,43.497033,13.547263,3
Palombina,11,S07112,PALOMBINA,,43.61701,13.429721,3
Loreto,11,S07503,LORETO,,43.448376,13.620455,3
Macerata,11,S07307,MACERATA,Macerata,43.293094,13.455172,3
Maltignano T.,11,S07555,MALTIGNANO DEL TRONTO,,42.844918,13.664738,3
Marotta Mondolfo,11,S07107,MAROTTA MONDOLFO,,43.769748,13.137273,3
Marzocca,11,S07109,MARZOCCA,,43.677362,13.287922,3
Matelica,11,S07301,MATELICA,,43.25394,13.01509,3
Cupramarittima,11,S07511,CUPRAMARITTIMA,,43.02349,13.860812,3
Fabriano,11,S07208,FABRIANO,,43.345429,12.905336,3
Fano,11,S07105,FANO,,43.842977,13.02478,3
Potenza Pic.,11,S07505,POTENZA PICENA MONTELUPONE,,43.36991,13.59265,3
Varano,11,S07500,VARANO,,43.574729,13.523436,3
Pollenza,11,S07305,POLLENZA,,43.240933,13.367031,3
PORTO D'ASCOLI,11,S07514,PORTO D`ASCOLI,,42.912792,13.896813,4
Porto Rec.,11,S07504,PORTO RECANATI,,43.433726,13.661464,3
Porto S.Giorgio,11,S07508,PORTO S. GIORGIO FERMO,,43.17972,13.7975,3
Grottammare,11,S07512,GROTTAMMARE,,42.99381,13.870265,3
Jesi,11,S07202,JESI,,43.520164,13.251316,3
Urbisaglia S.,11,S07306,URBISAGLIA SFORZACOSTA,,43.25746,13.416932,3
Falconara Stadio,11,S07117,FALCONARA STADIO,,43.626158,13.381179,3
Cerreto d'Esi,11,S07300,CERRETO D`ESI,,43.32205,12.98319,3
Ancona Torrette,11,S07015,ANCONA TORRETTE,,43.609936,13.455777,3
Macerata Fontesc,11,S07313,MACERATA FONTESCODELLA,,43.291569,13.44048,3
Castelferretti,11,S07200,CASTELFERRETTI,,43.607303,13.357519,3
Bellisio Solfare,11,S07061,BELLISIO SOLFARE,,43.520379,12.823977,3
Melano Marischio,11,S07065,MELANO MARISCHIO,,43.345046,12.858866,3
Senigallia,11,S07108,SENIGALLIA,,43.716277,13.221652,3
Falconara M.,11,S07111,FALCONARA MARITTIMA,,43.630577,13.397378,3
Chiaravalle,11,S07201,CHIARAVALLE,,43.595503,13.327655,3
Montecarotto C.,11,S07203,MONTECAROTTO CASTELBELLINO,,43.500005,13.1481,3
Castelplanio C.,11,S07204,CASTELPLANIO CUPRAMONTANA,,43.481403,13.084733,3
Genga S.V.T.,11,S07206,GENGA S.VITTORE TERME,,43.403011,12.977163,3
S.Severino M.,11,S07303,S.SEVERINO MARCHE,,43.22996,13.183491,3
Tolentino,11,S07304,TOLENTINO,,43.214556,13.290501,3
Corridonia M.,11,S07308,CORRIDONIA MOGLIANO,,43.281616,13.477697,3
Montecosaro,11,S07310,MONTECOSARO,,43.289297,13.646378,3
Gagliole,11,S07311,GAGLIOLE,,43.220298,13.07522,3
Civitanova,11,S07506,CIVITANOVA MARCHE,,43.3091,13.7257,3
Porto S.Elpidio,11,S07507,PORTO S. ELPIDIO,,43.256855,13.760749,3
S.Benedetto T.,11,S07513,S.BENEDETTO DEL TRONTO,,42.954386,13.882297,3
Monsampolo,11,S07553,MONSAMPOLO DEL TRONTO,,42.881488,13.803569,3
S.Filippo,11,S07557,S.FILIPPO,,42.849787,13.599949,3
Villabartolomea,12,S02367,VILLABARTOLOMEA,,45.153057,11.348728,3
Villafranca D.V.,12,S02331,VILLAFRANCA DI VERONA,,45.349801,10.849016,3
Villaverla,12,S02145,VILLAVERLA MONTECCHIO,,45.656998,11.524271,3
Anconetta,12,S02141,ANCONETTA,,45.565249,11.567865,3
VE Asseggiano,12,S02513,VE ASSEGGIANO,,45.499357,12.178101,3
Polesella,12,S05708,POLESELLA,,44.961039,11.738498,3
Ponte di Brenta,12,S02585,PONTE DI BRENTA,,45.429216,11.947734,3
Pontelagoscuro,12,S05711,PONTELAGOSCURO,,44.873216,11.612526,4
Portogruaro C.,12,S03200,PORTOGRUARO CAORLE,Portogruaro,45.781438,12.832375,3
Stazione Alpago,12,S02736,STAZIONE PER L`ALPAGO,,46.137574,12.316066,3
Grisignano Z.,12,S02579,GRISIGNANO DI ZOCCO,,45.48638,11.710762,3
Istrana,12,S02539,ISTRANA,,45.676539,12.102781,3
Alano Fener Val.,12,S02566,ALANO FENER VALDOBBIADENE,,45.90229,11.944546,3
S.Dona' di Piave,12,S02666,S. DONA` DI PIAVE,,45.63983,12.559791,3
S.Elena - Este,12,S05704,S.ELENA - ESTE,,45.199209,11.712883,3
S.Giorgio d.Pert,12,S02526,S.GIORGIO DELLE PERTICHE,,45.542538,11.917455,3
S.Giustina Cesio,12,S02562,S.GIUSTINA CESIO,,46.077655,12.04294,3
S.Martino B.A.,12,S02435,S.MARTINO BUON ALBERGO,,45.421559,11.089155,3
S.Martino di Lup,12,S02536,S.MARTINO DI LUPARI,,45.655928,11.857227,3
S.Nazario,12,S02503,S.NAZARIO,,45.838117,11.691321,3
Fae'Fortogna,12,S02557,FAE`FORTOGNA,,46.239439,12.294121,3
Thiene,12,S02143,THIENE,,45.700697,11.475407,3
Olmi S.,12,S02760,OLMI SPERCENIGO,,45.679467,12.338101,3
S.Biagio C.,12,S02761,S.BIAGIO DI CALLALTA,,45.686134,12.374316,3
Fagare,12,S02762,FAGARE,,45.70705,12.444296,3
Ponte Piave,12,S02763,PONTE DI PIAVE,,45.719624,12.460683,3
Oderzo,12,S02765,ODERZO,,45.775304,12.49293,3
Gorgo Montic.,12,S02766,GORGO AL MONTICANO,,45.784444,12.553737,3
Motta Liv.,12,S02767,MOTTA DI LIVENZA,,45.779114,12.607118,3
Pramaggiore,12,S02768,PRAMAGGIORE,,45.774579,12.718413,3
Annone Veneto,12,S02769,ANNONE VENETO,,45.774904,12.680334,3
San Bonifacio,12,S02440,SAN BONIFACIO,,45.40276,11.27406,3
P.C. Dolce',12,S02053,POSTO COMUNICAZIONE DOLCE`,,45.601513,10.850588,3
Trento,12,S02038,TRENTO,Trento,46.072414,11.118941,4
Vittorio Veneto,12,S02733,VITTORIO VENETO,,45.989946,12.29327,3
Carmignano di Br,12,S02532,CARMIGNANO DI BRENTA,,45.621354,11.714891,3
Caldiero,12,S02437,CALDIERO,,45.41407,11.169753,3
Campodarsego,12,S02527,CAMPODARSEGO,,45.505721,11.900894,3
Ceregnano,12,S05417,CEREGNANO,,45.05062,11.870958,3
Trebaseleghe,12,S02514,TREBASELEGHE,,45.581509,12.040046,3
V.Porto Marghera,12,S02592,VENEZIA PORTO MARGHERA,,45.472381,12.256536,3
F00020,12,F00020,F00020,,45.125867,12.251129,4
Spinea,12,S02516,SPINEA,,45.491568,12.177168,3
S.Trovaso,12,S02713,S.TROVASO,,45.627623,12.233886,3
VE Marittima,12,S02594,VENEZIA MARITTIMA,,45.43995,12.320091,3
Gr Sc ST,12,S02591,GR SC MESTRE ST,,45.466808,12.242832,3
Primolano,12,S02319,PRIMOLANO,,45.965315,11.700899,3
QUARTO D'ALTINO,12,S02670,QUARTO D`ALTINO,,45.574576,12.365032,3
S.Marino,12,S02501,S.MARINO,,45.897699,11.692241,3
Conegliano,12,S02706,CONEGLIANO,,45.884706,12.298909,3
Ponte nelle Alpi,12,S02558,PONTE NELLE ALPI POLPET,,46.182328,12.277604,3
Quero Vas,12,S02565,QUERO VAS,,45.939306,11.920189,3
Resana,12,S02508,RESANA,,45.634081,11.964251,3
Lendinara,12,S02373,LENDINARA,,45.081816,11.591667,3
Verona P.Vescovo,12,S02433,VERONA PORTA VESCOVO,,45.435552,11.018841,3
Preganziol,12,S02715,PREGANZIOL,,45.60367,12.23138,3
Roncanova,12,S05303,RONCANOVA DI GAZZO VER.,,45.142207,11.097995,3
Rosa',12,S02521,ROSA`,,45.72054,11.775799,3
Rosolina,12,S05424,ROSOLINA,,45.075548,12.239663,3
Rossano Veneto,12,S02522,ROSSANO VENETO,,45.702039,11.784812,3
Roverbella,12,S02333,ROVERBELLA,,45.252645,10.796795,4
Rovigo,12,S05706,ROVIGO,Rovigo,45.076993,11.780892,3
S.Croce del Lago,12,S02735,S.CROCE DEL LAGO,,46.094795,12.324068,3
Peschiera Garda,12,S02088,PESCHIERA DEL GARDA,,45.438502,10.702509,3
Pianzano,12,S02705,PIANZANO,,45.913397,12.388168,3
Piombino Dese,12,S02509,PIOMBINO DESE,,45.60944,12.00058,3
Belluno,12,S02559,BELLUNO,Belluno,46.141594,12.209703,3
Bevilacqua,12,S02391,BEVILACQUA,,45.230145,11.398643,3
Mira Mirano,12,S02588,MIRA MIRANO,,45.462943,12.118789,3
Mogliano Veneto,12,S02717,MOGLIANO VENETO,,45.561964,12.23274,3
Monselice,12,S05703,MONSELICE,,45.246116,11.74789,3
Montagnana,12,S02392,MONTAGNANA,,45.228238,11.459873,3
Montebello,12,S02443,MONTEBELLO,,45.45251,11.390803,3
Montebelluna,12,S02570,MONTEBELLUNA,,45.776434,12.054,3
Fossalta Piave,12,S02667,FOSSALTA DI PIAVE,,45.624215,12.500393,3
Fossalta di P.,12,S03201,FOSSALTA DI PORTOGRUARO,,45.78324,12.907473,3
Fratta,12,S02374,FRATTA,,45.038673,11.642598,3
Fratte Centro,12,S02524,FRATTE CENTRO,,45.585849,11.906637,3
Gaggio,12,S02671,GAGGIO,,45.551893,12.326027,3
Galliera Ven.Tom,12,S02541,GALLIERA VENETA TOMBOLO,,45.652901,11.828066,3
Noale Scorze',12,S02510,NOALE SCORZE`,,45.553833,12.074888,3
Nogara,12,S05310,NOGARA,,45.179937,11.070572,3
Nove,12,S02734,NOVE,,46.050895,12.313312,3
Orsago,12,S02704,ORSAGO,,45.928068,12.434259,3
Ospedaletto Eug.,12,S02395,OSPEDALETTO EUGANEO,,45.221706,11.606553,3
Ospitale di Cad.,12,S02554,OSPITALE DI CADORE,,46.325771,12.318429,3
Padova,12,S02581,PADOVA,Padova,45.417846,11.880794,1
Paese,12,S02540,PAESE,,45.669207,12.161677,3
Paese Castagnole,12,S02602,PAESE CASTAGNOLE,,45.691182,12.182619,3
Trevignano Sign.,12,S02600,TREVIGNANO SIGNORESSA,,45.74789,12.103123,3
Treviso C.,12,S02712,TREVISO C.,Treviso,45.659608,12.24614,3
Levada,12,S02568,LEVADA,,45.850158,12.006657,3
Lisiera,12,S02530,LISIERA,,45.578581,11.610695,3
Lison,12,S02663,LISON,,45.751947,12.759416,3
Longarone Zoldo,12,S02556,LONGARONE ZOLDO,,46.267466,12.301953,3
Lonigo,12,S02441,LONIGO,,45.413269,11.345016,3
Loreo,12,S05423,LOREO,,45.059476,12.191569,3
Maerne di Mart.,12,S02512,MAERNE DI MARTELLAGO,,45.514799,12.150629,3
Mantova,12,S02336,MANTOVA,Mantova,45.158746,10.783165,4
Marano,12,S02142,MARANO,,45.706864,11.4246,3
Meolo,12,S02668,MEOLO,,45.61319,12.453969,3
Mestrino,12,S02580,MESTRINO,,45.457878,11.773859,3
Desenzano,12,S02084,DESENZANO,,45.462677,10.536322,4
Dolo,12,S02587,DOLO,,45.453466,12.07161,3
Domegliara,12,S02055,DOMEGLIARA,,45.522348,10.820408,3
Dossobuono,12,S02330,DOSSOBUONO,,45.392382,10.914831,3
Dueville,12,S02146,DUEVILLE,,45.635,11.546108,3
Este,12,S02396,ESTE,,45.220954,11.662931,3
Fanzolo,12,S02575,FANZOLO,,45.708253,11.992069,3
Occhiobello,12,S05710,OCCHIOBELLO,,44.899384,11.621197,3
Venezia Carpen.,12,S02672,VENEZIA CARPENEDO,,45.506697,12.247609,3
Venezia Mestre,12,S02589,VENEZIA MESTRE,Mestre,45.482123,12.232069,3
Venezia S.Lucia,12,S02593,VENEZIA SANTA LUCIA,Venezia,45.441569,12.320882,1
VR Cà di David,12,S02061,VERONA CA` DI DAVID,,45.384406,10.994897,3
Verona P.Nuova,12,S02430,VERONA PORTA NUOVA,Verona,45.428603,10.982377,1
Vicenza,12,S02446,VICENZA,Vicenza,45.541102,11.540762,3
Vigodarzere,12,S02528,VIGODARZERE,,45.453289,11.891641,3
Vigonza Pianiga,12,S02586,VIGONZA PIANIGA,,45.442799,12.017977,3
Villa del Conte,12,S02523,VILLA DEL CONTE,,45.607701,11.852518,3
Abano Terme,12,S05700,ABANO TERME,,45.355199,11.811533,3
Adria,12,S05420,ADRIA,,45.06058,12.054228,3
Albaredo,12,S02538,ALBAREDO,,45.670265,12.015104,3
Altavilla Tav.,12,S02444,ALTAVILLA TAVERNELLE,,45.511805,11.454702,3
Arqua',12,S05707,ARQUA`,,45.006465,11.748518,3
Badia Polesine,12,S02370,BADIA POLESINE,,45.094439,11.484722,3
Bologna Centrale,12,S05043,BOLOGNA C.LE,Bologna,44.50626,11.342267,4
Bonferraro,12,S02383,BONFERRARO,,45.185651,11.009247,3
Boschi S.Anna,12,S02390,BOSCHI S.ANNA,,45.217328,11.362302,3
Bovolone,12,S02363,BOVOLONE,,45.254446,11.123862,3
P.C. Canaro,12,S05709,P.C.CANARO,,44.923012,11.675223,3
Carpane'Valstag.,12,S02502,CARPANE`VALSTAGNA,,45.860128,11.661183,3
Casarsa,12,S02830,CASARSA,,45.953002,12.8406,4
Cassola,12,S02506,CASSOLA,,45.732291,11.795866,3
Castello Godego,12,S02507,CASTELLO DI GODEGO,,45.688082,11.87759,3
Castagnaro,12,S02368,CASTAGNARO,,45.119349,11.403936,3
Castelfranco V.,12,S02537,CASTELFRANCO VENETO,,45.666439,11.934315,3
Castelnuovo D.G.,12,S02093,CASTELNUOVO,,45.430843,10.758273,3
Cavan.Adige,12,S05425,CAVANELLA D`ADIGE,,45.111263,12.249312,3
Cavanella Po,12,S05422,CAVANELLA PO,,45.052208,12.134893,3
Cavazzale,12,S02147,CAVAZZALE,,45.596079,11.569823,3
Ceggia,12,S02665,CEGGIA,,45.688394,12.633987,3
Cerea,12,S02364,CEREA,,45.196556,11.213921,3
Busche Lentiai M,12,S02563,BUSCHE LENTIAI MEL,,46.040092,11.979251,3
Chioggia,12,S05428,CHIOGGIA,,45.210243,12.275235,3
Cismon d.Grappa,12,S02500,CISMON DEL GRAPPA,,45.919664,11.729272,3
Cittadella,12,S02535,CITTADELLA,,45.643868,11.789857,3
Schio,12,S02140,SCHIO,,45.710848,11.355508,3
Sedico Bribano,12,S02560,SEDICO BRIBANO,,46.095424,12.086508,3
Soffratta,12,S02732,SOFFRATTA,,45.976377,12.299346,3
Solagna,12,S02504,SOLAGNA,,45.815434,11.72134,3
Spresiano,12,S02709,SPRESIANO,,45.77763,12.266984,3
Stanghella,12,S05705,STANGHELLA,,45.13209,11.749094,3
Susegana,12,S02708,SUSEGANA,,45.821054,12.258364,3
Teglio Veneto,12,S02662,TEGLIO VENETO,,45.809887,12.858938,3
Terme Euganee,12,S05701,TERME EUGANEE-ABANO-MONTEGR.,,45.32744,11.79604,3
Feltre,12,S02564,FELTRE,,46.012884,11.911493,3
Fontaniva,12,S02534,FONTANIVA,,45.634723,11.749038,3
Cordovado Sesto,12,S02661,CORDOVADO SESTO,,45.850653,12.877784,3
Cornuda,12,S02569,CORNUDA,,45.833846,12.012886,3
Costa,12,S02375,COSTA,,45.045766,11.696511,3
Isola d. Scala,12,S05307,ISOLA DELLA SCALA,,45.269474,11.013312,3
Lama,12,S05418,LAMA,,45.043466,11.913123,3
Lancenigo,12,S02710,LANCENIGO,,45.710087,12.265663,3
Legnago,12,S02366,LEGNAGO,,45.189034,11.304724,3
Lerino,12,S02578,LERINO,,45.518725,11.63567,3
Baricetta,12,S05419,BARICETTA,,45.060889,11.995348,3
Bassano del Gr.,12,S02520,BASSANO DEL GRAPPA,,45.766697,11.741525,3
Battaglia Terme,12,S05702,BATTAGLIA TERME,,45.291475,11.77838,3
S.Pietro in Gu',12,S02531,S.PIETRO IN GU`,,45.605039,11.673157,3
S. Stino di Liv.,12,S02664,S. STINO DI LIVENZA,,45.721088,12.682769,3
Sacile,12,S02703,SACILE,,45.948413,12.498498,4
Saletto,12,S02394,SALETTO,,45.22274,11.535093,3
Salzano Robegano,12,S02511,SALZANO ROBEGANO,,45.535378,12.111485,3
Sanguinetto,12,S02384,SANGUINETTO,,45.188811,11.152467,3
Pederobba Cav.P.,12,S02567,PEDEROBBA CAVASO POSSAGNO,,45.877299,11.965222,3
Perarolo di Cad.,12,S02553,PERAROLO DI CADORE,,46.386277,12.352493,3
Peri,12,S02052,PERI,,45.658402,10.900314,3
Mozzecane,12,S02332,MOZZECANE,,45.306687,10.823657,3
Buttapietra,12,S05301,BUTTAPIETRA,,45.338787,10.988059,3
Calalzo PC Cort.,12,S02550,CALALZO PIEVE CADORE CORTINA,Calalzo,46.443829,12.388668,3
Camposampiero,12,S02525,CAMPOSAMPIERO,,45.568922,11.928293,3
Postioma,12,S02601,POSTIOMA,,45.715862,12.148248,3
Pove s.G.Campese,12,S02505,POVE DEL GRAPPA CAMPESE,,45.803248,11.719936,3
Le Piagge,13,S06516,LE PIAGGE,,43.789684,11.171665,3
Cambiano,13,S06804,CAMBIANO,,43.631183,10.958997,3
Castellina Marit,13,S06024,CASTELLINA MARITTIMA,,43.406122,10.495776,3
Castelvecchio P.,13,S06302,CASTELVECCHIO PASCOLI,,44.09007,10.455061,3
Castiglioncello,13,S06729,CASTIGLIONCELLO,,43.404619,10.414354,3
Certaldo,13,S06803,CERTALDO,,43.547124,11.037711,3
Firenze Statuto,13,S06430,FIRENZE STATUTO,,43.787273,11.249738,3
